,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11
327,None,278.93,0,0,1,Clear,sky is clear,2,3,257,10/16/2012 2:00
328,None,277.91,0,0,1,Clear,sky is clear,3,3,354,10/16/2012 3:00
329,None,277.21,0,0,1,Clear,sky is clear,4,3,769,10/16/2012 4:00
330,None,276.61,0,0,1,Clear,sky is clear,5,3,2769,10/16/2012 5:00
331,None,276.11,0,0,1,Clear,sky is clear,6,3,5789,10/16/2012 6:00
332,None,274.81,0,0,20,Clouds,few clouds,7,3,7055,10/16/2012 7:00
333,None,274.99,0,0,20,Clouds,few clouds,8,3,6408,10/16/2012 8:00
334,None,277.91,0,0,20,Clouds,few clouds,9,3,5254,10/16/2012 9:00
335,None,280.71,0,0,20,Clouds,few clouds,10,3,4547,10/16/2012 10:00
336,None,283.85,0,0,20,Clouds,few clouds,11,3,4784,10/16/2012 11:00
337,None,286.01,0,0,40,Clouds,scattered clouds,12,3,5015,10/16/2012 12:00
338,None,286.31,0,0,1,Clear,sky is clear,13,3,5057,10/16/2012 13:00
339,None,288.15,0,0,75,Clouds,broken clouds,14,3,5430,10/16/2012 14:00
340,None,289.15,0,0,75,Clouds,broken clouds,15,3,5813,10/16/2012 15:00
341,None,288.99,0,0,75,Clouds,broken clouds,16,3,6496,10/16/2012 16:00
342,None,288.86,0,0,75,Clouds,broken clouds,17,3,6429,10/16/2012 17:00
343,None,288.16,0,0,90,Clouds,overcast clouds,18,3,5142,10/16/2012 18:00
344,None,287.28,0,0,68,Rain,light rain,19,3,3311,10/16/2012 19:00
345,None,287.04,0,0,90,Clouds,overcast clouds,20,3,2777,10/16/2012 20:00
346,None,286.9,0,0,90,Clouds,overcast clouds,21,3,2331,10/16/2012 21:00
347,None,287.09,0,0,90,Clouds,overcast clouds,22,3,1767,10/16/2012 22:00
348,None,287.09,0,0,90,Clouds,overcast clouds,23,3,1093,10/16/2012 23:00
349,None,286.89,0,0,75,Clouds,broken clouds,0,4,554,10/17/2012 0:00
350,None,286.93,0,0,75,Clouds,broken clouds,1,4,333,10/17/2012 1:00
351,None,286.93,0,0,90,Clouds,overcast clouds,2,4,267,10/17/2012 2:00
352,None,287.07,0,0,90,Clouds,overcast clouds,3,4,358,10/17/2012 3:00
353,None,286.56,0,0,75,Clouds,broken clouds,4,4,777,10/17/2012 4:00
354,None,285.91,0,0,90,Clouds,overcast clouds,5,4,2732,10/17/2012 5:00
355,None,285.29,0,0,90,Clouds,overcast clouds,6,4,5637,10/17/2012 6:00
356,None,284.92,0,0,75,Clouds,broken clouds,7,4,5564,10/17/2012 7:00
357,None,285.35,0,0,75,Clouds,broken clouds,8,4,6274,10/17/2012 8:00
358,None,285.72,0,0,100,Rain,proximity shower rain,9,4,5403,10/17/2012 9:00
359,None,285.72,0,0,100,Rain,light rain,9,4,5403,10/17/2012 9:00
360,None,287.09,0,0,75,Clouds,broken clouds,10,4,4680,10/17/2012 10:00
361,None,288.31,0,0,75,Clouds,broken clouds,11,4,4642,10/17/2012 11:00
362,None,288.61,0,0,1,Clear,sky is clear,12,4,4979,10/17/2012 12:00
363,None,290.32,0,0,1,Clear,sky is clear,13,4,4851,10/17/2012 13:00
364,None,291.36,0,0,1,Clear,sky is clear,14,4,4291,10/17/2012 14:00
365,None,292.01,0,0,1,Clear,sky is clear,15,4,4714,10/17/2012 15:00
366,None,292.61,0,0,1,Clear,sky is clear,16,4,6723,10/17/2012 16:00
367,None,292.65,0,0,1,Clear,sky is clear,17,4,6180,10/17/2012 17:00
368,None,290.52,0,0,40,Clouds,scattered clouds,18,4,4843,10/17/2012 18:00
369,None,288.35,0,0,40,Clouds,scattered clouds,19,4,3435,10/17/2012 19:00
370,None,286.72,0,0,40,Clouds,scattered clouds,20,4,2921,10/17/2012 20:00
371,None,285.49,0,0,40,Clouds,scattered clouds,21,4,2763,10/17/2012 21:00
372,None,284.22,0,0,20,Clouds,few clouds,22,4,1930,10/17/2012 22:00
373,None,283.8,0,0,20,Clouds,few clouds,23,4,1160,10/17/2012 23:00
374,None,283.72,0,0,20,Clouds,few clouds,0,5,654,10/18/2012 0:00
375,None,282.8,0,0,40,Clouds,scattered clouds,1,5,374,10/18/2012 1:00
376,None,282.32,0,0,99,Mist,mist,2,5,301,10/18/2012 2:00
377,None,282.38,0,0,99,Mist,mist,3,5,397,10/18/2012 3:00
378,None,282.76,0,0,90,Clouds,overcast clouds,4,5,794,10/18/2012 4:00
379,None,282.88,0,0,99,Mist,mist,5,5,2564,10/18/2012 5:00
380,None,284.18,0,0,75,Clouds,broken clouds,6,5,5358,10/18/2012 6:00
381,None,284.69,0,0,90,Clouds,overcast clouds,7,5,6441,10/18/2012 7:00
382,None,285,0,0,90,Clouds,overcast clouds,8,5,5536,10/18/2012 8:00
383,None,286.9,0,0,99,Rain,light rain,9,5,5256,10/18/2012 9:00
384,None,288.35,0,0,90,Clouds,overcast clouds,10,5,4619,10/18/2012 10:00
385,None,289.59,0,0,90,Clouds,overcast clouds,11,5,5107,10/18/2012 11:00
386,None,288.27,0,0,99,Rain,light rain,12,5,5147,10/18/2012 12:00
387,None,286.41,0,0,90,Clouds,overcast clouds,13,5,5283,10/18/2012 13:00
388,None,285.96,0,0,90,Clouds,overcast clouds,14,5,5704,10/18/2012 14:00
389,None,287.04,0,0,90,Clouds,overcast clouds,15,5,5887,10/18/2012 15:00
390,None,287.18,0,0,90,Clouds,overcast clouds,16,5,6307,10/18/2012 16:00
391,None,286.94,0,0,90,Clouds,overcast clouds,17,5,5953,10/18/2012 17:00
392,None,286.01,0,0,90,Clouds,overcast clouds,18,5,4519,10/18/2012 18:00
393,None,284.67,0,0,100,Drizzle,light intensity drizzle,19,5,3427,10/18/2012 19:00
394,None,283.44,0,0,100,Rain,light rain,20,5,2921,10/18/2012 20:00
395,None,282.51,0,0,100,Drizzle,light intensity drizzle,21,5,2649,10/18/2012 21:00
396,None,281.9,0,0,90,Clouds,overcast clouds,22,5,2005,10/18/2012 22:00
397,None,281.85,0,0,90,Clouds,overcast clouds,23,5,1177,10/18/2012 23:00
398,None,281.28,0,0,90,Clouds,overcast clouds,0,6,699,10/19/2012 0:00
399,None,280.97,0,0,87,Mist,mist,1,6,436,10/19/2012 1:00
400,None,280.44,0,0,87,Drizzle,light intensity drizzle,2,6,353,10/19/2012 2:00
401,None,280.44,0,0,87,Mist,mist,2,6,353,10/19/2012 2:00
402,None,280.02,0,0,87,Mist,mist,3,6,399,10/19/2012 3:00
403,None,279.79,0,0,87,Drizzle,light intensity drizzle,4,6,720,10/19/2012 4:00
404,None,279.79,0,0,87,Mist,mist,4,6,720,10/19/2012 4:00
405,None,279.79,0,0,87,Rain,light rain,4,6,720,10/19/2012 4:00
406,None,279.79,0,0,87,Drizzle,drizzle,4,6,720,10/19/2012 4:00
407,None,279.74,0,0,87,Mist,mist,5,6,2370,10/19/2012 5:00
408,None,279.74,0,0,87,Rain,light rain,5,6,2370,10/19/2012 5:00
409,None,279.65,0,0,87,Drizzle,light intensity drizzle,6,6,5162,10/19/2012 6:00
410,None,279.65,0,0,87,Mist,mist,6,6,5162,10/19/2012 6:00
411,None,279.65,0,0,87,Rain,light rain,6,6,5162,10/19/2012 6:00
412,None,279.45,0,0,91,Mist,mist,7,6,5777,10/19/2012 7:00
413,None,279.45,0,0,91,Rain,moderate rain,7,6,5777,10/19/2012 7:00
414,None,279.22,0,0,91,Drizzle,light intensity drizzle,8,6,5235,10/19/2012 8:00
415,None,279.22,0,0,91,Mist,mist,8,6,5235,10/19/2012 8:00
416,None,279.22,0,0,91,Rain,light rain,8,6,5235,10/19/2012 8:00
417,None,279.35,0,0,91,Rain,light rain,9,6,4606,10/19/2012 9:00
418,None,279.35,0,0,91,Mist,mist,9,6,4606,10/19/2012 9:00
419,None,279.92,0,0,91,Mist,mist,10,6,4328,10/19/2012 10:00
420,None,280.44,0,0,90,Clouds,overcast clouds,11,6,4282,10/19/2012 11:00
421,None,281,0,0,90,Clouds,overcast clouds,12,6,4489,10/19/2012 12:00
422,None,281.51,0,0,90,Clouds,overcast clouds,13,6,4908,10/19/2012 13:00
423,None,281.93,0,0,92,Mist,mist,14,6,5620,10/19/2012 14:00
424,None,281.94,0,0,92,Mist,mist,15,6,5849,10/19/2012 15:00
425,None,281.94,0,0,92,Drizzle,light intensity drizzle,15,6,5849,10/19/2012 15:00
426,None,282.27,0,0,92,Rain,moderate rain,16,6,4945,10/19/2012 16:00
427,None,282.41,0,0,92,Rain,light rain,17,6,4619,10/19/2012 17:00
428,None,282.21,0,0,90,Clouds,overcast clouds,18,6,4479,10/19/2012 18:00
429,None,281.69,0,0,75,Clouds,broken clouds,19,6,3804,10/19/2012 19:00
430,None,281.26,0,0,90,Clouds,overcast clouds,20,6,2908,10/19/2012 20:00
431,None,280.66,0,0,92,Mist,mist,21,6,2942,10/19/2012 21:00
432,None,280.43,0,0,92,Drizzle,drizzle,22,6,3077,10/19/2012 22:00
433,None,280.43,0,0,92,Drizzle,light intensity drizzle,22,6,3077,10/19/2012 22:00
434,None,280.1,0,0,92,Mist,mist,23,6,2051,10/19/2012 23:00
435,None,280.1,0,0,92,Rain,light rain,23,6,2051,10/19/2012 23:00
436,None,280.1,0,0,92,Drizzle,light intensity drizzle,23,6,2051,10/19/2012 23:00
437,None,280.06,0,0,92,Rain,light rain,0,7,1270,10/20/2012 0:00
438,None,280.06,0,0,92,Rain,moderate rain,0,7,1270,10/20/2012 0:00
439,None,280.28,0,0,96,Drizzle,drizzle,1,7,773,10/20/2012 1:00
440,None,280.28,0,0,96,Rain,light rain,1,7,773,10/20/2012 1:00
441,None,280.38,0,0,96,Drizzle,light intensity drizzle,2,7,589,10/20/2012 2:00
442,None,280.62,0,0,96,Drizzle,light intensity drizzle,3,7,432,10/20/2012 3:00
443,None,280.62,0,0,96,Mist,mist,3,7,432,10/20/2012 3:00
444,None,280.91,0,0,96,Mist,mist,4,7,401,10/20/2012 4:00
445,None,280.91,0,0,96,Drizzle,drizzle,4,7,401,10/20/2012 4:00
446,None,280.91,0,0,96,Rain,light rain,4,7,401,10/20/2012 4:00
447,None,280.96,0,0,96,Rain,light rain,5,7,759,10/20/2012 5:00
448,None,280.96,0,0,96,Mist,mist,5,7,759,10/20/2012 5:00
449,None,280.96,0,0,96,Drizzle,drizzle,5,7,759,10/20/2012 5:00
450,None,281.13,0,0,96,Rain,light rain,6,7,1313,10/20/2012 6:00
451,None,281.13,0,0,96,Mist,mist,6,7,1313,10/20/2012 6:00
452,None,281.13,0,0,96,Drizzle,light intensity drizzle,6,7,1313,10/20/2012 6:00
453,None,281.28,0,0,100,Rain,light rain,7,7,1824,10/20/2012 7:00
454,None,281.28,0,0,100,Mist,mist,7,7,1824,10/20/2012 7:00
455,None,281.28,0,0,100,Drizzle,drizzle,7,7,1824,10/20/2012 7:00
456,None,281.19,0,0,100,Rain,light rain,8,7,2787,10/20/2012 8:00
457,None,281.19,0,0,100,Mist,mist,8,7,2787,10/20/2012 8:00
458,None,281.19,0,0,100,Drizzle,drizzle,8,7,2787,10/20/2012 8:00
459,None,281.7,0,0,100,Rain,light rain,9,7,3713,10/20/2012 9:00
460,None,281.7,0,0,100,Drizzle,drizzle,9,7,3713,10/20/2012 9:00
461,None,281.7,0,0,100,Mist,mist,9,7,3713,10/20/2012 9:00
462,None,281.7,0,0,100,Drizzle,light intensity drizzle,9,7,3713,10/20/2012 9:00
463,None,282.02,0,0,100,Rain,light rain,10,7,3815,10/20/2012 10:00
464,None,282.02,0,0,100,Drizzle,drizzle,10,7,3815,10/20/2012 10:00
465,None,282.02,0,0,100,Mist,mist,10,7,3815,10/20/2012 10:00
466,None,282.02,0,0,100,Rain,moderate rain,10,7,3815,10/20/2012 10:00
467,None,282.35,0,0,100,Rain,light rain,11,7,4339,10/20/2012 11:00
468,None,282.35,0,0,100,Mist,mist,11,7,4339,10/20/2012 11:00
469,None,282.35,0,0,100,Drizzle,drizzle,11,7,4339,10/20/2012 11:00
470,None,282.71,0,0,100,Rain,heavy intensity rain,12,7,4613,10/20/2012 12:00
471,None,282.71,0,0,100,Mist,mist,12,7,4613,10/20/2012 12:00
472,None,282.71,0,0,100,Rain,light rain,12,7,4613,10/20/2012 12:00
473,None,282.71,0,0,100,Rain,moderate rain,12,7,4613,10/20/2012 12:00
474,None,283.31,0,0,48,Rain,light rain,13,7,4507,10/20/2012 13:00
475,None,283.79,0,0,90,Clouds,overcast clouds,14,7,4452,10/20/2012 14:00
476,None,284.2,0,0,75,Clouds,broken clouds,15,7,4636,10/20/2012 15:00
477,None,284.32,0,0,90,Clouds,overcast clouds,16,7,4810,10/20/2012 16:00
478,None,284.13,0,0,75,Clouds,broken clouds,17,7,5125,10/20/2012 17:00
479,None,283.14,0,0,40,Clouds,scattered clouds,18,7,4337,10/20/2012 18:00
480,None,281.4,0,0,40,Clouds,scattered clouds,19,7,3644,10/20/2012 19:00
481,None,280.47,0,0,20,Clouds,few clouds,20,7,3107,10/20/2012 20:00
482,None,279.52,0,0,20,Clouds,few clouds,21,7,2929,10/20/2012 21:00
483,None,278.85,0,0,48,Mist,mist,22,7,2865,10/20/2012 22:00
484,None,278.12,0,0,48,Fog,fog,23,7,2340,10/20/2012 23:00
485,None,277.94,0,0,48,Mist,mist,0,1,1372,10/21/2012 0:00
486,None,275.93,0,0,60,Fog,fog,8,1,1928,10/21/2012 8:00
487,None,275.93,0,0,60,Mist,mist,8,1,1928,10/21/2012 8:00
488,None,284.09,0,0,75,Clouds,broken clouds,17,1,4695,10/21/2012 17:00
489,None,282.6,0,0,75,Clouds,broken clouds,18,1,4335,10/21/2012 18:00
490,None,281.72,0,0,90,Clouds,overcast clouds,22,1,1583,10/21/2012 22:00
491,None,281.26,0,0,90,Clouds,overcast clouds,23,1,959,10/21/2012 23:00
492,None,281.29,0,0,75,Clouds,broken clouds,0,2,498,10/22/2012 0:00
493,None,281.01,0,0,75,Clouds,broken clouds,1,2,306,10/22/2012 1:00
494,None,280.57,0,0,40,Clouds,scattered clouds,2,2,259,10/22/2012 2:00
495,None,280.54,0,0,75,Clouds,broken clouds,3,2,324,10/22/2012 3:00
496,None,279.37,0,0,8,Mist,mist,4,2,806,10/22/2012 4:00
497,None,279.18,0,0,8,Mist,mist,5,2,2622,10/22/2012 5:00
498,None,279.05,0,0,8,Mist,mist,6,2,5456,10/22/2012 6:00
499,None,282.7,0,0,38,Clear,sky is clear,10,2,4324,10/22/2012 10:00
500,None,286.17,0,0,40,Clouds,scattered clouds,11,2,4378,10/22/2012 11:00
501,None,288.61,0,0,75,Clouds,broken clouds,12,2,4639,10/22/2012 12:00
502,None,290.59,0,0,20,Clouds,few clouds,13,2,4546,10/22/2012 13:00
503,None,292.21,0,0,75,Clouds,broken clouds,14,2,5006,10/22/2012 14:00
504,None,293.56,0,0,75,Clouds,broken clouds,15,2,5361,10/22/2012 15:00
505,None,293.43,0,0,40,Clouds,scattered clouds,16,2,6101,10/22/2012 16:00
506,None,293.4,0,0,40,Clouds,scattered clouds,17,2,5781,10/22/2012 17:00
507,None,291.47,0,0,20,Clouds,few clouds,18,2,4272,10/22/2012 18:00
508,None,289.17,0,0,20,Clouds,few clouds,19,2,3091,10/22/2012 19:00
509,None,287.28,0,0,1,Clear,sky is clear,20,2,2434,10/22/2012 20:00
510,None,286.1,0,0,1,Clear,sky is clear,21,2,1984,10/22/2012 21:00
511,None,285.45,0,0,75,Clouds,broken clouds,22,2,1383,10/22/2012 22:00
512,None,285.33,0,0,90,Clouds,overcast clouds,23,2,959,10/22/2012 23:00
513,None,285.07,0,0,90,Clouds,overcast clouds,0,3,511,10/23/2012 0:00
514,None,284.58,0,0,90,Clouds,overcast clouds,1,3,346,10/23/2012 1:00
515,None,283.88,0,0,75,Clouds,broken clouds,2,3,253,10/23/2012 2:00
516,None,283.55,0,0,75,Clouds,broken clouds,3,3,349,10/23/2012 3:00
517,None,282.85,0,0,20,Clouds,few clouds,4,3,807,10/23/2012 4:00
518,None,282.42,0,0,20,Clouds,few clouds,5,3,2669,10/23/2012 5:00
519,None,282.13,0,0,75,Clouds,broken clouds,6,3,5210,10/23/2012 6:00
520,None,281.85,0,0,40,Clouds,scattered clouds,7,3,6083,10/23/2012 7:00
521,None,281.85,0,0,20,Clouds,few clouds,8,3,5790,10/23/2012 8:00
522,None,283.07,0,0,75,Clouds,broken clouds,9,3,5484,10/23/2012 9:00
523,None,284.53,0,0,90,Clouds,overcast clouds,10,3,4407,10/23/2012 10:00
524,None,285.6,0,0,75,Clouds,broken clouds,11,3,4725,10/23/2012 11:00
525,None,286.63,0,0,90,Clouds,overcast clouds,12,3,4826,10/23/2012 12:00
526,None,286.75,0,0,99,Rain,moderate rain,13,3,4945,10/23/2012 13:00
527,None,287.97,0,0,90,Clouds,overcast clouds,14,3,5065,10/23/2012 14:00
528,None,288.54,0,0,99,Thunderstorm,proximity thunderstorm,15,3,5618,10/23/2012 15:00
529,None,288.72,0,0,90,Clouds,overcast clouds,16,3,6094,10/23/2012 16:00
530,None,288.53,0,0,90,Clouds,overcast clouds,17,3,5844,10/23/2012 17:00
531,None,288.16,0,0,90,Clouds,overcast clouds,18,3,4649,10/23/2012 18:00
532,None,287.59,0,0,90,Clouds,overcast clouds,19,3,3180,10/23/2012 19:00
533,None,287.21,0,0,90,Clouds,overcast clouds,20,3,2963,10/23/2012 20:00
534,None,286.29,0,0,90,Clouds,overcast clouds,21,3,2450,10/23/2012 21:00
535,None,285.7,0,0,90,Clouds,overcast clouds,22,3,1613,10/23/2012 22:00
536,None,285.61,0,0,90,Clouds,overcast clouds,23,3,1021,10/23/2012 23:00
537,None,285.37,0,0,99,Drizzle,light intensity drizzle,0,4,580,10/24/2012 0:00
538,None,285.37,0,0,99,Mist,mist,0,4,580,10/24/2012 0:00
539,None,285.51,0,0,90,Clouds,overcast clouds,1,4,298,10/24/2012 1:00
540,None,285.6,0,0,100,Haze,haze,2,4,261,10/24/2012 2:00
541,None,285.99,0,0,100,Mist,mist,3,4,408,10/24/2012 3:00
542,None,285.99,0,0,100,Haze,haze,3,4,408,10/24/2012 3:00
543,None,285.94,0,0,100,Mist,mist,4,4,793,10/24/2012 4:00
544,None,285.94,0,0,100,Thunderstorm,proximity thunderstorm,4,4,793,10/24/2012 4:00
545,None,285.97,0,0,90,Mist,mist,5,4,2643,10/24/2012 5:00
546,None,285.97,0,0,90,Rain,light rain,5,4,2643,10/24/2012 5:00
547,None,285.97,0,0,90,Thunderstorm,proximity thunderstorm,5,4,2643,10/24/2012 5:00
548,None,285.73,0,0,90,Mist,mist,6,4,5593,10/24/2012 6:00
549,None,285.73,0,0,90,Thunderstorm,thunderstorm with light rain,6,4,5593,10/24/2012 6:00
550,None,285.73,0,0,90,Rain,moderate rain,6,4,5593,10/24/2012 6:00
551,None,285.73,0,0,90,Thunderstorm,proximity thunderstorm,6,4,5593,10/24/2012 6:00
552,None,285.5,0,0,90,Rain,light rain,7,4,5722,10/24/2012 7:00
553,None,285.5,0,0,90,Mist,mist,7,4,5722,10/24/2012 7:00
554,None,285.55,0,0,90,Drizzle,light intensity drizzle,8,4,5607,10/24/2012 8:00
555,None,285.55,0,0,90,Mist,mist,8,4,5607,10/24/2012 8:00
556,None,285.55,0,0,90,Rain,light rain,8,4,5607,10/24/2012 8:00
557,None,285.55,0,0,90,Thunderstorm,proximity thunderstorm,8,4,5607,10/24/2012 8:00
558,None,285.93,0,0,90,Drizzle,light intensity drizzle,9,4,5492,10/24/2012 9:00
559,None,285.93,0,0,90,Mist,mist,9,4,5492,10/24/2012 9:00
560,None,285.93,0,0,90,Rain,moderate rain,9,4,5492,10/24/2012 9:00
561,None,286.34,0,0,90,Mist,mist,10,4,4542,10/24/2012 10:00
562,None,286.82,0,0,90,Mist,mist,11,4,4720,10/24/2012 11:00
563,None,286.82,0,0,90,Fog,fog,11,4,4720,10/24/2012 11:00
564,None,288.36,0,0,90,Mist,mist,12,4,4982,10/24/2012 12:00
565,None,288.36,0,0,90,Haze,haze,12,4,4982,10/24/2012 12:00
566,None,288.36,0,0,90,Fog,fog,12,4,4982,10/24/2012 12:00
567,None,289.08,0,0,90,Haze,haze,13,4,5032,10/24/2012 13:00
568,None,289.08,0,0,90,Mist,mist,13,4,5032,10/24/2012 13:00
569,None,289.08,0,0,90,Fog,fog,13,4,5032,10/24/2012 13:00
570,None,289.88,0,0,90,Mist,mist,14,4,5212,10/24/2012 14:00
571,None,289.88,0,0,90,Haze,haze,14,4,5212,10/24/2012 14:00
572,None,290.24,0,0,90,Mist,mist,15,4,5661,10/24/2012 15:00
573,None,290.24,0,0,90,Haze,haze,15,4,5661,10/24/2012 15:00
574,None,290.24,0,0,90,Rain,moderate rain,15,4,5661,10/24/2012 15:00
575,None,290.01,0,0,90,Mist,mist,16,4,5812,10/24/2012 16:00
576,None,289.62,0,0,90,Haze,haze,17,4,5855,10/24/2012 17:00
577,None,289.62,0,0,90,Mist,mist,17,4,5855,10/24/2012 17:00
578,None,289.61,0,0,90,Haze,haze,18,4,4416,10/24/2012 18:00
579,None,289.61,0,0,90,Mist,mist,18,4,4416,10/24/2012 18:00
580,None,289.06,0,0,90,Mist,mist,19,4,3118,10/24/2012 19:00
581,None,288.34,0,0,75,Haze,haze,20,4,2877,10/24/2012 20:00
582,None,288.34,0,0,75,Mist,mist,20,4,2877,10/24/2012 20:00
583,None,287.06,0,0,20,Mist,mist,21,4,2498,10/24/2012 21:00
584,None,287.41,0,0,75,Mist,mist,22,4,1701,10/24/2012 22:00
585,None,287.52,0,0,90,Mist,mist,23,4,1028,10/24/2012 23:00
586,None,287.81,0,0,90,Mist,mist,0,5,578,10/25/2012 0:00
587,None,287.29,0,0,75,Mist,mist,1,5,354,10/25/2012 1:00
588,None,287.23,0,0,90,Mist,mist,2,5,272,10/25/2012 2:00
589,None,286.44,0,0,90,Mist,mist,3,5,370,10/25/2012 3:00
590,None,285.32,0,0,90,Mist,mist,4,5,809,10/25/2012 4:00
591,None,285.32,0,0,90,Fog,fog,4,5,809,10/25/2012 4:00
592,None,285.43,0,0,90,Mist,mist,5,5,2641,10/25/2012 5:00
593,None,285.53,0,0,75,Mist,mist,6,5,4957,10/25/2012 6:00
594,None,285.2,0,0,90,Mist,mist,7,5,6036,10/25/2012 7:00
595,None,285.2,0,0,90,Fog,fog,7,5,6036,10/25/2012 7:00
596,None,285.02,0,0,90,Mist,mist,8,5,5309,10/25/2012 8:00
597,None,286.43,0,0,90,Mist,mist,10,5,4438,10/25/2012 10:00
598,None,287.36,0,0,90,Mist,mist,11,5,4723,10/25/2012 11:00
599,None,287.6,0,0,90,Mist,mist,12,5,4879,10/25/2012 12:00
600,None,287.29,0,0,90,Clouds,overcast clouds,13,5,5062,10/25/2012 13:00
601,None,286.41,0,0,90,Rain,light rain,14,5,5450,10/25/2012 14:00
602,None,286.41,0,0,90,Mist,mist,14,5,5450,10/25/2012 14:00
603,None,286.41,0,0,90,Drizzle,light intensity drizzle,14,5,5450,10/25/2012 14:00
604,None,286.41,0,0,90,Drizzle,drizzle,14,5,5450,10/25/2012 14:00
605,None,285.8,0,0,90,Drizzle,light intensity drizzle,15,5,5888,10/25/2012 15:00
606,None,285.8,0,0,90,Mist,mist,15,5,5888,10/25/2012 15:00
607,None,285.8,0,0,90,Rain,light rain,15,5,5888,10/25/2012 15:00
608,None,285.8,0,0,90,Drizzle,drizzle,15,5,5888,10/25/2012 15:00
609,None,285.8,0,0,90,Rain,moderate rain,15,5,5888,10/25/2012 15:00
610,None,285.29,0,0,90,Rain,light rain,16,5,6473,10/25/2012 16:00
611,None,285.29,0,0,90,Mist,mist,16,5,6473,10/25/2012 16:00
612,None,285.29,0,0,90,Drizzle,light intensity drizzle,16,5,6473,10/25/2012 16:00
613,None,284.77,0,0,90,Rain,moderate rain,17,5,6488,10/25/2012 17:00
614,None,284.77,0,0,90,Mist,mist,17,5,6488,10/25/2012 17:00
615,None,284.77,0,0,90,Rain,light rain,17,5,6488,10/25/2012 17:00
616,None,284.29,0,0,90,Drizzle,light intensity drizzle,18,5,5351,10/25/2012 18:00
617,None,284.29,0,0,90,Mist,mist,18,5,5351,10/25/2012 18:00
618,None,284.29,0,0,90,Rain,moderate rain,18,5,5351,10/25/2012 18:00
619,None,284.29,0,0,90,Rain,light rain,18,5,5351,10/25/2012 18:00
620,None,283.79,0,0,90,Drizzle,light intensity drizzle,19,5,3500,10/25/2012 19:00
621,None,283.79,0,0,90,Mist,mist,19,5,3500,10/25/2012 19:00
622,None,283.79,0,0,90,Rain,light rain,19,5,3500,10/25/2012 19:00
623,None,283.44,0,0,90,Rain,light rain,20,5,2856,10/25/2012 20:00
624,None,283.44,0,0,90,Mist,mist,20,5,2856,10/25/2012 20:00
625,None,283.44,0,0,90,Drizzle,drizzle,20,5,2856,10/25/2012 20:00
626,None,283.22,0,0,90,Rain,moderate rain,21,5,2587,10/25/2012 21:00
627,None,283.22,0,0,90,Mist,mist,21,5,2587,10/25/2012 21:00
628,None,283.22,0,0,90,Drizzle,light intensity drizzle,21,5,2587,10/25/2012 21:00
629,None,282.82,0,0,90,Clouds,overcast clouds,22,5,1979,10/25/2012 22:00
630,None,282.13,0,0,90,Clouds,overcast clouds,23,5,1284,10/25/2012 23:00
631,None,281.05,0,0,90,Rain,light rain,0,6,665,10/26/2012 0:00
632,None,281.05,0,0,90,Rain,moderate rain,0,6,665,10/26/2012 0:00
633,None,281.05,0,0,90,Drizzle,light intensity drizzle,0,6,665,10/26/2012 0:00
634,None,280.44,0,0,90,Drizzle,drizzle,1,6,432,10/26/2012 1:00
635,None,280.44,0,0,90,Rain,light rain,1,6,432,10/26/2012 1:00
636,None,280.07,0,0,90,Rain,light rain,2,6,326,10/26/2012 2:00
637,None,280.07,0,0,90,Mist,mist,2,6,326,10/26/2012 2:00
638,None,280.07,0,0,90,Drizzle,light intensity drizzle,2,6,326,10/26/2012 2:00
639,None,279.54,0,0,90,Rain,light rain,3,6,380,10/26/2012 3:00
640,None,279.54,0,0,90,Mist,mist,3,6,380,10/26/2012 3:00
641,None,279.54,0,0,90,Drizzle,light intensity drizzle,3,6,380,10/26/2012 3:00
642,None,279.54,0,0,90,Drizzle,drizzle,3,6,380,10/26/2012 3:00
643,None,278.93,0,0,90,Rain,light rain,4,6,705,10/26/2012 4:00
644,None,278.93,0,0,90,Mist,mist,4,6,705,10/26/2012 4:00
645,None,278.93,0,0,90,Rain,moderate rain,4,6,705,10/26/2012 4:00
646,None,278.93,0,0,90,Drizzle,light intensity drizzle,4,6,705,10/26/2012 4:00
647,None,278.93,0,0,90,Drizzle,drizzle,4,6,705,10/26/2012 4:00
648,None,278.27,0,0,90,Rain,heavy intensity rain,5,6,2430,10/26/2012 5:00
649,None,278.27,0,0,90,Mist,mist,5,6,2430,10/26/2012 5:00
650,None,278.27,0,0,90,Rain,moderate rain,5,6,2430,10/26/2012 5:00
651,None,278.27,0,0,90,Thunderstorm,proximity thunderstorm with rain,5,6,2430,10/26/2012 5:00
652,None,278.07,0,0,90,Rain,heavy intensity rain,6,6,5426,10/26/2012 6:00
653,None,278.07,0,0,90,Mist,mist,6,6,5426,10/26/2012 6:00
654,None,278.07,0,0,90,Rain,moderate rain,6,6,5426,10/26/2012 6:00
655,None,277.53,0,0,90,Rain,light rain,7,6,6499,10/26/2012 7:00
656,None,277.53,0,0,90,Rain,moderate rain,7,6,6499,10/26/2012 7:00
657,None,276.23,0,0,90,Rain,light rain,8,6,5856,10/26/2012 8:00
658,None,276.23,0,0,90,Mist,mist,8,6,5856,10/26/2012 8:00
659,None,276.23,0,0,90,Rain,moderate rain,8,6,5856,10/26/2012 8:00
660,None,275.66,0,0,90,Rain,light rain,9,6,5234,10/26/2012 9:00
